"temp1","temp2","ldr","heater","humidity1","humidity2","pump","time"
"34","22","866","OFF","5","44",,NULL
"34","22","866","OFF","5","44",,NULL
"34","22","866","OFF","5","81",,NULL
"34","22","866","OFF","51","81",,NULL
"39","22","866","OFF","51","81",,NULL
"39","22","829","OFF","51","81",,NULL
"39","22","829","OFF","51","81",,NULL
"39","22","829","OFF","51","69",,NULL
"39","22","829","OFF","58","69",,NULL
"38","22","829","OFF","58","69",,NULL
"38","29","829","OFF","58","69",,NULL
"38","29","829","OFF","58","42",,NULL
"38","29","829","OFF","51","42",,NULL
"30","29","829","OFF","51","42",,NULL
"30","21","829","OFF","51","42",,NULL
"30","21","829","OFF","51","41",,NULL
"30","21","829","OFF","21","41",,NULL
"31","21","829","OFF","21","41",,NULL
"31","21","311","OFF","21","41",,NULL
"31","30","311","OFF","21","41",,NULL
"31","30","311","ON","21","41",,NULL
"31","30","311","ON","21","41",,NULL
"31","30","311","ON","21","74",,NULL
"31","30","311","ON","7","74",,NULL
"37","30","311","ON","7","74",,NULL
"37","28","311","ON","7","74",,NULL
"37","28","311","ON","7","92",,NULL
"37","28","311","ON","51","92",,NULL
"30","28","311","ON","51","92",,NULL
"30","27","311","ON","51","92",,NULL
"30","27","311","ON","51","84",,NULL
"30","27","311","ON","14","84",,NULL
"38","27","311","ON","14","84",,NULL
"38","27","686","ON","14","84",,NULL
"38","21","686","ON","14","84",,NULL
"38","21","686","ON","14","75",,NULL
"38","21","686","ON","58","75",,NULL
"38","21","686","ON","58","75",,NULL
"38","20","686","ON","58","75",,NULL
"38","20","686","ON","58","89",,NULL
"38","20","686","ON","53","89",,NULL
"39","20","686","ON","53","89",,NULL
"39","30","686","ON","53","89",,NULL
"39","30","686","OFF","53","89",,NULL
"39","30","686","OFF","53","89",,NULL
"39","30","686","OFF","53","44",,NULL
"39","30","686","OFF","58","44",,NULL
"37","30","686","OFF","58","44",,NULL
"37","30","748","OFF","58","44",,NULL
"37","25","748","OFF","58","44",,NULL
"37","25","748","OFF","58","46",,NULL
"37","25","748","OFF","41","46",,NULL
"37","25","748","OFF","41","46",,NULL
"37","30","748","OFF","41","46",,NULL
"37","30","748","OFF","41","98",,NULL
"37","30","748","OFF","20","98",,NULL
"40","30","748","OFF","20","98",,NULL
"40","26","748","OFF","20","98",,NULL
"40","26","748","OFF","20","45",,NULL
"40","26","748","OFF","19","45",,NULL
"33","26","748","OFF","19","45",,NULL
"33","26","38","OFF","19","45",,NULL
"33","26","38","OFF","19","45",,NULL
"33","26","38","OFF","19","49",,NULL
"33","26","38","OFF","49","49",,NULL
"31","26","38","OFF","49","49",,NULL
"31","22","38","OFF","49","49",,NULL
"31","22","38","OFF","49","49",,NULL
"31","22","38","OFF","49","49",,NULL
"31","22","38","OFF","49","81",,NULL
"31","22","38","OFF","50","81",,NULL
"40","22","38","OFF","50","81",,NULL
"40","24","38","OFF","50","81",,NULL
"40","24","38","OFF","50","52",,NULL
"40","24","38","OFF","52","52",,NULL
"30","24","38","OFF","52","52",,NULL
"30","24","264","OFF","52","52",,NULL
"30","22","264","OFF","52","52",,NULL
"30","22","264","OFF","52","87",,NULL
"30","22","264","OFF","15","87",,NULL
"36","22","264","OFF","15","87",,NULL
"36","23","264","OFF","15","87",,NULL
"36","23","264","OFF","15","79",,NULL
"36","23","264","OFF","39","79",,NULL
"34","23","264","OFF","39","79",,NULL
"34","21","264","OFF","39","79",,NULL
"34","21","264","OFF","39","95",,NULL
"34","21","264","OFF","28","95",,NULL
"40","21","264","OFF","28","95",,NULL
"40","21","829","OFF","28","95",,NULL
"40","21","829","ON","28","95",,NULL
"40","21","829","ON","28","95",,NULL
"40","23","829","ON","28","95",,NULL
"40","23","829","ON","28","96",,NULL
"40","23","829","ON","26","96",,NULL
"33","23","829","ON","26","96",,NULL
"33","20","829","ON","26","96",,NULL
"33","20","829","ON","26","96",,NULL
"33","20","829","ON","60","96",,NULL
"31","20","829","ON","60","96",,NULL
"31","24","829","ON","60","96",,NULL
"31","24","829","ON","60","88",,NULL
"31","24","829","ON","46","88",,NULL
"34","24","829","ON","46","88",,NULL
"34","24","175","ON","46","88",,NULL
"34","27","175","ON","46","88",,NULL
"34","27","175","ON","46","48",,NULL
"34","27","175","ON","10","48",,NULL
"30","27","175","ON","10","48",,NULL
"30","27","175","ON","10","48",,NULL
"30","27","175","ON","10","72",,NULL
"30","27","175","ON","31","72",,NULL
"37","27","175","ON","31","72",,NULL
"37","27","175","OFF","31","72",,NULL
"37","27","175","OFF","31","72",,NULL
"37","24","175","OFF","31","72",,NULL
"37","24","175","OFF","31","99",,NULL
"37","24","175","OFF","14","99",,NULL
"34","24","175","OFF","14","99",,NULL
"34","24","50","OFF","14","99",,NULL
"34","21","50","OFF","14","99",,NULL
"34","21","50","OFF","14","52",,NULL
"34","21","50","OFF","48","52",,NULL
"34","21","50","OFF","48","52",,NULL
"34","24","50","OFF","48","52",,NULL
"34","24","50","OFF","48","68",,NULL
"34","24","50","OFF","19","68",,NULL
"40","24","50","OFF","19","68",,NULL
"40","21","50","OFF","19","68",,NULL
"40","21","50","OFF","19","40",,NULL
"40","21","50","OFF","42","40",,NULL
"40","21","754","OFF","42","40",,NULL
"37","21","754","OFF","42","40",,NULL
"37","24","754","OFF","42","40",,NULL
"37","24","754","OFF","42","45",,NULL
"37","24","754","OFF","55","45",,NULL
"36","24","754","OFF","55","45",,NULL
"36","24","754","ON","55","45",,NULL
"36","24","754","ON","55","45",,NULL
"36","28","754","ON","55","45",,NULL
"36","28","754","ON","55","49",,NULL
"36","28","754","ON","19","49",,NULL
"30","28","754","ON","19","49",,NULL
"30","28","754","ON","19","49",,NULL
"30","28","754","ON","19","75",,NULL
"30","28","754","ON","21","75",,NULL
"30","28","68","ON","21","75",,NULL
"37","28","68","ON","21","75",,NULL
"37","26","68","ON","21","75",,NULL
"37","26","68","ON","21","74",,NULL
"37","26","68","ON","31","74",,NULL
"31","26","68","ON","31","74",,NULL
"31","22","68","ON","31","74",,NULL
"31","22","68","ON","31","81",,NULL
"31","22","68","ON","8","81",,NULL
"34","22","68","ON","8","81",,NULL
"34","21","68","ON","8","81",,NULL
"34","21","68","ON","8","49",,NULL
"34","21","68","ON","12","49",,NULL
"34","21","142","ON","12","49",,NULL
"31","21","142","ON","12","49",,NULL
"31","21","142","ON","12","49",,NULL
"31","21","142","ON","12","49",,NULL
"31","23","142","ON","12","49",,NULL
"31","23","142","ON","12","61",,NULL
"31","23","142","ON","31","61",,NULL
"31","23","142","ON","31","61",,NULL
"31","30","142","ON","31","61",,NULL
"31","30","142","ON","31","67",,NULL
"31","30","142","ON","56","67",,NULL
"30","30","142","ON","56","67",,NULL
"30","25","142","ON","56","67",,NULL
"30","25","142","ON","56","83",,NULL
"30","25","142","ON","32","83",,NULL
"30","25","190","ON","32","83",,NULL
"39","25","190","ON","32","83",,NULL
"39","22","190","ON","32","83",,NULL
"39","22","190","ON","32","66",,NULL
"39","22","190","ON","8","66",,NULL
"35","22","190","ON","8","66",,NULL
"35","29","190","ON","8","66",,NULL
"35","29","190","ON","8","74",,NULL
"35","29","190","ON","40","74",,NULL
"33","29","190","ON","40","74",,NULL
"33","29","190","ON","40","74",,NULL
"33","29","190","ON","40","74",,NULL
"33","24","190","ON","40","74",,NULL
"33","24","190","ON","40","79",,NULL
"33","24","220","ON","40","79",,NULL
"33","24","220","ON","26","79",,NULL
"35","24","220","ON","26","79",,NULL
"35","20","220","ON","26","79",,NULL
"35","20","220","ON","26","82",,NULL
"35","20","220","ON","11","82",,NULL
"36","20","220","ON","11","82",,NULL
"36","20","220","ON","11","82",,NULL
"36","20","220","ON","11","72",,NULL
"36","20","220","ON","50","72",,NULL
"39","20","220","ON","50","72",,NULL
"39","26","220","ON","50","72",,NULL
"39","26","220","ON","50","49",,NULL
"39","26","612","ON","50","49",,NULL
"39","26","612","ON","26","49",,NULL
"31","26","612","ON","26","49",,NULL
"31","28","612","ON","26","49",,NULL
"31","28","612","ON","26","89",,NULL
"31","28","612","ON","52","89",,NULL
"37","28","612","ON","52","89",,NULL
"37","28","612","OFF","52","89",,NULL
"37","28","612","OFF","52","89",,NULL
"37","30","612","OFF","52","89",,NULL
"37","30","612","OFF","52","59",,NULL
"37","30","612","OFF","6","59",,NULL
"36","30","612","OFF","6","59",,NULL
"36","29","612","OFF","6","59",,NULL
"36","29","612","OFF","6","81",,NULL
"36","29","749","OFF","6","81",,NULL
"36","29","749","OFF","14","81",,NULL
"34","29","749","OFF","14","81",,NULL
"34","26","749","OFF","14","81",,NULL
"34","26","749","OFF","14","68",,NULL
"34","26","749","OFF","15","68",,NULL
"37","26","749","OFF","15","68",,NULL
"37","20","749","OFF","15","68",,NULL
"37","20","749","OFF","15","67",,NULL
"37","20","749","OFF","14","67",,NULL
"31","20","749","OFF","14","67",,NULL
"31","29","749","OFF","14","67",,NULL
"31","29","749","OFF","14","41",,NULL
"31","29","330","OFF","14","41",,NULL
"31","29","330","OFF","43","41",,NULL
"39","29","330","OFF","43","41",,NULL
"39","29","330","OFF","43","41",,NULL
"39","29","330","OFF","43","41",,NULL
"39","28","330","OFF","43","41",,NULL
"39","28","330","OFF","43","82",,NULL
"39","28","330","OFF","41","82",,NULL
"32","28","330","OFF","41","82",,NULL
"32","27","330","OFF","41","82",,NULL
"32","27","330","OFF","41","68",,NULL
"32","27","330","OFF","55","68",,NULL
"33","27","330","OFF","55","68",,NULL
"33","23","330","OFF","55","68",,NULL
"33","23","330","OFF","55","52",,NULL
"33","23","52","OFF","55","52",,NULL
"33","23","52","OFF","28","52",,NULL
"40","23","52","OFF","28","52",,NULL
"40","21","52","OFF","28","52",,NULL
"40","21","52","OFF","28","49",,NULL
"40","21","52","OFF","43","49",,NULL
"37","21","52","OFF","43","49",,NULL
"37","20","52","OFF","43","49",,NULL
"37","20","52","OFF","43","58",,NULL
"37","20","52","OFF","60","58",,NULL
"39","20","52","OFF","60","58",,NULL
"39","20","52","OFF","60","58",,NULL
"39","20","52","OFF","60","58",,NULL
"39","22","52","OFF","60","58",,NULL
"39","22","912","OFF","60","58",,NULL
"39","22","912","OFF","60","96",,NULL
"39","22","912","OFF","45","96",,NULL
"35","22","912","OFF","45","96",,NULL
"35","27","912","OFF","45","96",,NULL
"35","27","912","OFF","45","50",,NULL
"35","27","912","OFF","14","50",,NULL
"39","27","912","OFF","14","50",,NULL
"39","26","912","OFF","14","50",,NULL
"39","26","912","OFF","14","41",,NULL
"39","26","912","OFF","44","41",,NULL
"38","26","912","OFF","44","41",,NULL
"38","21","912","OFF","44","41",,NULL
"38","21","832","OFF","44","41",,NULL
"38","21","832","OFF","44","54",,NULL
"38","21","832","OFF","55","54",,NULL
"32","21","832","OFF","55","54",,NULL
"32","27","832","OFF","55","54",,NULL
"32","27","832","OFF","55","44",,NULL
"32","27","832","OFF","52","44",,NULL
"32","27","832","OFF","52","44",,NULL
"32","27","832","OFF","52","44",,NULL
"39","27","832","OFF","52","44",,NULL
"39","30","832","OFF","52","44",,NULL
"39","30","832","OFF","52","45",,NULL
"39","30","832","OFF","5","45",,NULL
"30","30","832","OFF","5","45",,NULL
"30","22","832","OFF","5","45",,NULL
"30","22","332","OFF","5","45",,NULL
"30","22","332","OFF","5","64",,NULL
"30","22","332","OFF","6","64",,NULL
"36","22","332","OFF","6","64",,NULL
"36","23","332","OFF","6","64",,NULL
"36","23","332","OFF","6","95",,NULL
"36","23","332","OFF","56","95",,NULL
"38","23","332","OFF","56","95",,NULL
"38","26","332","OFF","56","95",,NULL
"38","26","332","OFF","56","83",,NULL
"38","26","332","OFF","23","83",,NULL
"33","26","332","OFF","23","83",,NULL
"33","25","332","OFF","23","83",,NULL
"33","25","301","OFF","23","83",,NULL
"33","25","301","OFF","23","96",,NULL
"33","25","301","OFF","34","96",,NULL
"33","25","301","OFF","34","96",,NULL
"33","25","301","OFF","34","96",,NULL
"33","25","301","OFF","34","96",,NULL
"33","26","301","OFF","34","96",,NULL
"33","26","301","OFF","34","57",,NULL
"33","26","301","OFF","52","57",,NULL
"39","26","301","OFF","52","57",,NULL
"39","29","301","OFF","52","57",,NULL
"39","29","301","OFF","52","71",,NULL
"39","29","301","OFF","7","71",,NULL
"36","29","301","OFF","7","71",,NULL
"36","28","301","OFF","7","71",,NULL
"36","28","642","OFF","7","71",,NULL
"36","28","642","OFF","7","51",,NULL
"36","28","642","OFF","23","51",,NULL
"35","28","642","OFF","23","51",,NULL
"35","26","642","OFF","23","51",,NULL
"35","26","642","OFF","23","89",,NULL
"35","26","642","OFF","44","89",,NULL
"32","26","642","OFF","44","89",,NULL
"32","25","642","OFF","44","89",,NULL
"32","25","642","OFF","44","48",,NULL
"32","25","642","OFF","44","48",,NULL
"32","25","642","ON","44","48",,NULL
"32","25","642","ON","32","48",,NULL
"32","25","642","ON","32","48",,NULL
"32","25","333","ON","32","48",,NULL
"32","26","333","ON","32","48",,NULL
"32","26","333","ON","32","43",,NULL
"32","26","333","ON","5","43",,NULL
"34","26","333","ON","5","43",,NULL
"34","27","333","ON","5","43",,NULL
"34","27","333","ON","5","48",,NULL
"34","27","333","ON","17","48",,NULL
"36","27","333","ON","17","48",,NULL
"36","26","333","ON","17","48",,NULL
"36","26","333","ON","17","70",,NULL
"36","26","333","ON","35","70",,NULL
"35","26","333","ON","35","70",,NULL
"35","26","791","ON","35","70",,NULL
"35","24","791","ON","35","70",,NULL
"35","24","791","ON","35","87",,NULL
"35","24","791","ON","34","87",,NULL
"35","24","791","ON","34","87",,NULL
"35","21","791","ON","34","87",,NULL
"35","21","791","ON","34","42",,NULL
"35","21","791","OFF","34","42",,NULL
"35","21","791","OFF","34","42",,NULL
"35","21","791","OFF","34","42",,NULL
"35","21","791","OFF","34","42",,NULL
"35","20","791","OFF","34","42",,NULL
"35","20","791","OFF","34","74",,NULL
"35","20","791","OFF","51","74",,NULL
"30","20","791","OFF","51","74",,NULL
"30","20","152","OFF","51","74",,NULL
"30","20","152","OFF","51","74",,NULL
"30","20","152","OFF","51","85",,NULL
"30","20","152","OFF","20","85",,NULL
"31","20","152","OFF","20","85",,NULL
"31","25","152","OFF","20","85",,NULL
"31","25","152","OFF","20","85",,NULL
"31","25","152","OFF","47","85",,NULL
"35","25","152","OFF","47","85",,NULL
"35","21","152","OFF","47","85",,NULL
"35","21","152","OFF","47","99",,NULL
"35","21","152","OFF","35","99",,NULL
"40","21","152","OFF","35","99",,NULL
"40","21","958","OFF","35","99",,NULL
"40","30","958","OFF","35","99",,NULL
"40","30","958","OFF","35","98",,NULL
"40","30","958","OFF","35","98",,NULL
"40","30","958","OFF","35","98",,NULL
"40","30","958","OFF","10","98",,NULL
"33","30","958","OFF","10","98",,NULL
"33","30","958","OFF","10","98",,NULL
"33","30","958","OFF","10","41",,NULL
"33","30","958","OFF","16","41",,NULL
"30","30","958","OFF","16","41",,NULL
"30","25","958","OFF","16","41",,NULL
"30","25","958","OFF","16","74",,NULL
"30","25","958","OFF","55","74",,NULL
"36","25","958","OFF","55","74",,NULL
"36","25","848","OFF","55","74",,NULL
"36","27","848","OFF","55","74",,NULL
"36","27","848","OFF","55","80",,NULL
"36","27","848","OFF","7","80",,NULL
"35","27","848","OFF","7","80",,NULL
"35","28","848","OFF","7","80",,NULL
"35","28","848","OFF","7","84",,NULL
"35","28","848","OFF","43","84",,NULL
"33","28","848","OFF","43","84",,NULL
"33","27","848","OFF","43","84",,NULL
"33","27","848","OFF","43","90",,NULL
"33","27","848","OFF","43","90",,NULL
"33","27","848","OFF","43","90",,NULL
"33","27","848","OFF","30","90",,NULL
"40","27","848","OFF","30","90",,NULL
"40","27","949","OFF","30","90",,NULL
"40","26","949","OFF","30","90",,NULL
"40","26","949","OFF","30","52",,NULL
"40","26","949","OFF","39","52",,NULL
"34","26","949","OFF","39","52",,NULL
"34","20","949","OFF","39","52",,NULL
"34","20","949","OFF","39","86",,NULL
"34","20","949","OFF","60","86",,NULL
"35","20","949","OFF","60","86",,NULL
"35","23","949","OFF","60","86",,NULL
"35","23","949","OFF","60","100",,NULL
"35","23","949","OFF","38","100",,NULL
"33","23","949","OFF","38","100",,NULL
"33","23","395","OFF","38","100",,NULL
"33","20","395","OFF","38","100",,NULL
"33","20","395","OFF","38","79",,NULL
"33","20","395","OFF","30","79",,NULL
"35","20","395","OFF","30","79",,NULL
"35","20","395","OFF","30","79",,NULL
"35","20","395","OFF","30","79",,NULL
"35","20","395","OFF","30","79",,NULL
"35","20","395","OFF","30","56",,NULL
"35","20","395","OFF","32","56",,NULL
"36","20","395","OFF","32","56",,NULL
"36","21","395","OFF","32","56",,NULL
"36","21","395","OFF","32","59",,NULL
"36","21","395","OFF","49","59",,NULL
"30","21","395","OFF","49","59",,NULL
"30","21","193","OFF","49","59",,NULL
"30","22","193","OFF","49","59",,NULL
"30","22","193","OFF","49","93",,NULL
"30","22","193","OFF","57","93",,NULL
"40","22","193","OFF","57","93",,NULL
"40","29","193","OFF","57","93",,NULL
"40","29","193","OFF","57","58",,NULL
"40","29","193","OFF","6","58",,NULL
"34","29","193","OFF","6","58",,NULL
"34","24","193","OFF","6","58",,NULL
"34","24","193","OFF","6","99",,NULL
"34","24","193","OFF","46","99",,NULL
"38","24","193","OFF","46","99",,NULL
"38","24","971","OFF","46","99",,NULL
"38","22","971","OFF","46","99",,NULL
"38","22","971","ON","46","99",,NULL
"38","22","971","ON","46","99",,NULL
"38","22","971","ON","46","47",,NULL
"38","22","971","ON","8","47",,NULL
"37","22","971","ON","8","47",,NULL
"37","27","971","ON","8","47",,NULL
"37","27","971","ON","8","52",,NULL
"37","27","971","ON","19","52",,NULL
"31","27","971","ON","19","52",,NULL
"31","21","971","ON","19","52",,NULL
"31","21","971","ON","19","47",,NULL
"31","21","971","ON","22","47",,NULL
"40","21","971","ON","22","47",,NULL
"40","21","832","ON","22","47",,NULL
"40","21","832","ON","22","47",,NULL
